Timestamp IST,Coin,Side,Closed PnL
16-02-2025 04:29,HYPE,BUY,0.0
21-12-2024 03:32,BTC,BUY,0.0
09-04-2025 17:30,ETH,SELL,196.83055
11-01-2025 11:00,USUAL,BUY,28.005
11-03-2025 05:52,HYPE,BUY,0.0
19-04-2025 22:34,SOL,BUY,0.0
19-01-2025 01:31,TRUMP,SELL,182.585473
09-04-2025 06:52,BTC,SELL,0.021006
31-03-2025 14:36,@107,SELL,-0.829145
24-02-2025 13:36,HYPE,BUY,0.0
19-12-2024 11:09,@107,SELL,0.05808
17-03-2025 23:26,MELANIA,BUY,34.905816
23-01-2025 05:55,FARTCOIN,SELL,0.0
19-02-2025 17:35,JELLY,BUY,4.945
25-02-2025 08:26,HYPE,SELL,-176.3469
06-02-2025 04:15,BTC,BUY,0.0
12-03-2025 06:56,SOL,BUY,69.20564
19-02-2024 14:16,WLD,BUY,0.0
16-04-2025 21:42,BTC,SELL,26.578711
02-02-2025 06:52,FARTCOIN,SELL,29.74884
21-12-2024 02:59,ENA,BUY,30.562
12-03-2025 15:10,HYPE,SELL,24.48435
01-05-2025 05:55,SOL,SELL,246.282174
06-01-2025 19:55,VIRTUAL,SELL,0.0
13-02-2025 02:45,PENGU,SELL,14.292223
10-03-2025 15:10,HYPE,SELL,16.185687
05-03-2025 06:56,HYPE,SELL,0.0
07-12-2024 06:33,HBAR,SELL,0.0
18-12-2024 07:38,PENGU,BUY,15.6563
05-04-2025 15:25,FARTCOIN,SELL,2.27696
20-04-2025 01:45,@107,SELL,4.946411
20-12-2024 00:23,SUI,BUY,0.0
24-02-2025 08:51,HYPE,BUY,0.0
06-02-2024 01:31,ETH,SELL,-0.820449
12-03-2025 01:17,HYPE,SELL,47.011494
11-11-2024 08:41,ETH,SELL,0.0
21-03-2025 19:29,HYPE,SELL,14.553304
10-04-2025 06:14,FARTCOIN,BUY,-9.607224
19-12-2024 13:18,@107,SELL,1.143404
02-04-2025 18:30,HYPE,SELL,5.105778
24-02-2025 19:03,HYPE,SELL,0.204386
28-04-2025 16:10,BTC,SELL,226.8
05-04-2025 11:11,@142,SELL,43.861541
25-02-2025 07:44,HYPE,BUY,0.0
24-03-2025 15:53,HYPE,SELL,0.0
09-02-2025 01:03,PURR,BUY,3.4
03-02-2025 04:09,ETH,BUY,0.0
20-04-2025 04:09,HYPE,SELL,0.0
01-02-2025 04:46,TNSR,BUY,123.62825
08-04-2025 22:21,BTC,BUY,0.0
09-02-2025 02:59,ME,SELL,0.0
24-02-2025 18:53,HYPE,SELL,6.932736
07-04-2025 19:57,HYPE,SELL,-2.063999
18-01-2025 16:26,TRUMP,SELL,0.0
23-04-2025 16:57,POPCAT,BUY,-30.67779
29-03-2025 13:39,HYPE,SELL,40.999591
25-02-2025 03:44,HYPE,BUY,0.0
28-04-2025 20:59,BTC,BUY,0.0
14-03-2025 21:20,HYPE,BUY,0.0
04-03-2025 16:19,HYPE,SELL,30.01258
12-04-2025 09:15,BTC,SELL,10.393295
24-02-2025 20:25,BTC,BUY,0.0
31-01-2025 05:30,HYPE,BUY,11.521749
15-02-2025 04:36,ENA,SELL,0.0
19-04-2025 18:52,HYPE,BUY,11.464592
28-02-2025 07:49,SOL,BUY,0.0
20-04-2025 05:58,HYPE,SELL,0.0
23-04-2025 21:57,MELANIA,BUY,144.809476
07-02-2025 19:07,PENGU,SELL,-60.78928
12-03-2025 00:13,TAO,SELL,0.0
23-04-2025 04:05,BTC,BUY,-13.250484
20-12-2024 21:49,@107,SELL,37.832971
31-01-2024 03:45,BTC,BUY,0.0
20-04-2025 01:45,@107,SELL,3.84026
28-04-2025 16:10,BTC,SELL,10.936868
03-02-2025 07:41,SPX,BUY,1027.55016
07-04-2025 19:46,MELANIA,SELL,0.0
31-01-2025 23:13,@107,SELL,0.904913
10-03-2025 06:26,HYPE,SELL,3.554704
30-04-2025 18:05,SOL,BUY,0.0
20-04-2025 00:22,SOL,SELL,0.0
12-04-2025 05:59,BTC,BUY,-12.366695
09-02-2025 09:26,ETH,BUY,49.066552
19-02-2025 13:36,@107,BUY,0.0
23-04-2025 04:49,kPEPE,BUY,-24.039212
15-04-2025 09:04,BTC,SELL,9.9036
29-04-2025 06:25,HYPE,BUY,-0.292177
17-03-2025 01:03,@59,BUY,0.0
12-03-2025 14:46,HYPE,BUY,0.0
02-04-2025 17:27,HYPE,SELL,121.242582
15-11-2024 02:15,BTC,BUY,0.0
07-03-2025 20:41,HYPE,SELL,494.720496
11-03-2025 06:04,HYPE,BUY,0.0
11-03-2025 05:53,HYPE,BUY,0.0
20-02-2025 01:29,HYPE,SELL,167.742573
10-12-2024 05:25,PURR,SELL,159.2888
20-10-2024 17:57,WLD,SELL,0.0
23-12-2024 20:43,@107,SELL,-0.926292
20-02-2025 02:16,SOL,SELL,0.335497
17-12-2024 15:24,PURR/USDC,BUY,0.0
18-03-2025 02:07,MELANIA,BUY,4.620168
30-01-2025 02:05,@107,SELL,457.774419
27-11-2024 01:43,SOL,SELL,47.562332
28-02-2024 17:25,STX,BUY,2.71932
06-04-2025 20:17,HYPE,SELL,3.38052
09-03-2025 18:04,@107,BUY,0.0
20-07-2024 19:55,ZRO,SELL,0.0
19-03-2025 23:29,HYPE,BUY,0.0
19-01-2025 14:26,SOL,SELL,0.0
14-04-2025 05:52,BTC,SELL,2.171484
15-04-2025 15:04,BTC,SELL,0.0
01-04-2025 10:11,kPEPE,SELL,8.277368
07-04-2025 11:24,MELANIA,BUY,83.3325
21-07-2024 14:14,ZRO,SELL,0.0
28-02-2025 15:18,SOL,SELL,25.845
20-04-2025 05:57,HYPE,SELL,0.0
19-04-2025 06:04,MEME,SELL,-10.351844
12-03-2025 14:48,@107,BUY,0.0
24-02-2025 19:02,HYPE,SELL,0.114798
09-02-2025 03:50,ME,BUY,2.2914
09-03-2025 22:22,SOL,BUY,0.0
12-02-2025 23:19,HYPE,SELL,0.0
21-04-2025 11:17,@152,SELL,0.010812
24-04-2025 22:55,BTC,BUY,0.0
23-02-2024 03:41,CAKE,SELL,5.76288
24-02-2025 19:02,HYPE,SELL,2.186
10-01-2025 04:08,JUP,BUY,5.13274
27-03-2025 10:27,HYPE,BUY,13.415688
07-01-2025 20:35,GRIFFAIN,BUY,18.662
03-01-2025 02:53,HYPE,BUY,0.0
19-02-2025 10:25,@107,BUY,0.0
23-04-2025 02:18,kBONK,BUY,-14.46964
06-03-2025 20:06,SOL,BUY,0.0
18-04-2025 03:24,HYPE,SELL,0.0
12-06-2024 20:23,IO,BUY,-186.5405
29-04-2025 22:05,BTC,SELL,68.105745
26-02-2025 17:22,@107,BUY,0.0
04-02-2025 10:36,SOL,BUY,8886.678974
04-04-2025 19:24,HYPE,SELL,0.892492
25-02-2025 03:39,HYPE,BUY,0.0
10-03-2025 14:02,HYPE,BUY,0.0
26-03-2025 19:26,HYPE,SELL,0.0
25-02-2025 00:39,IP,BUY,0.0
06-03-2025 00:16,HYPE,SELL,1.375848
12-01-2025 14:07,HYPE,SELL,0.1011
23-12-2024 00:31,PURR/USDC,BUY,0.0
06-02-2025 18:43,VINE,BUY,0.0
30-04-2025 19:15,@142,BUY,0.0
11-12-2024 21:24,@107,SELL,98.497103
12-01-2025 21:21,PNUT,SELL,8.59027
15-06-2024 19:17,ETHFI,SELL,0.0
31-12-2024 20:40,BTC,BUY,-26.216
12-03-2025 01:12,HYPE,SELL,141.895233
20-02-2025 23:51,HYPE,SELL,0.0
26-12-2024 06:56,@107,BUY,0.0
25-03-2025 01:09,SOL,SELL,0.0
25-02-2025 15:39,HYPE,BUY,0.0
25-03-2025 09:29,HYPE,BUY,0.0
18-04-2025 03:52,@107,SELL,0.035183
21-02-2025 05:07,BERA,SELL,264.16672
07-02-2025 01:29,ONDO,BUY,0.0
14-03-2025 08:52,HYPE,SELL,79.566839
25-04-2025 10:29,MELANIA,BUY,15.31005
21-03-2025 19:04,HYPE,BUY,0.0
18-09-2024 04:18,@4,SELL,-7.300181
03-02-2025 07:38,TAO,SELL,9.84334
20-02-2025 03:41,HYPE,SELL,3.95787
11-03-2025 00:24,SOL,BUY,0.0
10-04-2025 05:21,RENDER,BUY,0.724166
08-04-2025 12:08,HYPE,SELL,0.0
23-12-2024 20:52,HYPE,BUY,69.741544
17-04-2025 05:54,HYPE,BUY,1.833517
14-02-2025 05:37,HYPE,BUY,-0.5499
12-12-2024 01:43,FTT,BUY,2.32193
28-04-2025 05:37,@142,BUY,0.0
20-04-2025 01:45,@107,SELL,0.907046
26-05-2024 21:11,ETHFI,SELL,0.0
31-07-2024 13:51,TNSR,SELL,0.0
18-12-2024 01:49,HYPE,BUY,0.0
14-03-2025 01:22,HYPE,BUY,0.0
21-03-2025 19:53,HYPE,SELL,1.807775
23-04-2025 19:20,AIXBT,SELL,104.662608
13-12-2024 09:09,IO,SELL,0.0
08-04-2025 17:31,PENDLE,SELL,4.62112
09-01-2025 12:54,AAVE,BUY,0.0
05-03-2025 11:14,@107,SELL,-0.809491
23-04-2025 04:46,POPCAT,BUY,-19.725252
25-02-2025 04:33,HYPE,BUY,0.0
01-04-2025 10:58,HYPE,BUY,0.0
24-02-2025 19:03,HYPE,SELL,0.1118
19-12-2024 02:35,@107,BUY,0.0
22-02-2025 22:33,BTC,BUY,0.0
07-03-2025 20:39,HYPE,SELL,77.504472
09-02-2025 01:03,PURR,BUY,1.30526
27-12-2024 21:16,ME,SELL,0.0
06-02-2025 23:42,HYPE,BUY,0.0
04-01-2025 20:38,ETH,SELL,0.0
23-05-2024 20:32,SOL,BUY,0.0
16-01-2025 00:52,XRP,SELL,0.0
12-03-2025 18:16,HYPE,BUY,55.263873
04-02-2025 03:42,ETH,SELL,0.0
14-03-2024 20:02,INJ,SELL,707.152
12-03-2025 14:46,HYPE,BUY,0.0
28-04-2025 16:10,BTC,SELL,47.705112
21-04-2025 06:21,BTC,SELL,0.0
07-11-2024 00:37,PURR/USDC,SELL,3.894186
19-12-2024 13:19,@107,SELL,0.951312
12-03-2025 15:33,HYPE,BUY,0.0
24-11-2024 10:52,WLD,SELL,0.0
17-07-2024 15:42,WLD,SELL,0.0
24-02-2025 07:12,HYPE,BUY,0.0
12-03-2025 01:02,HYPE,SELL,70.095
07-03-2025 03:18,HYPE,BUY,0.0
19-02-2025 04:40,HYPE,SELL,2.7594
11-03-2025 05:29,HYPE,BUY,0.0
23-05-2024 18:24,ETH,BUY,0.0
10-01-2024 05:09,ETH,BUY,0.0
19-02-2025 12:47,@107,SELL,82.656009
19-04-2025 14:30,HYPE,SELL,0.0
17-07-2024 15:55,WLD,SELL,0.0
19-04-2025 13:30,HYPE,SELL,0.0
14-04-2025 06:23,HYPE,SELL,14.141712
03-02-2025 09:55,ME,BUY,78.106776
14-03-2025 09:53,HYPE,SELL,1.009
19-12-2024 13:16,BTC,SELL,1420.202628
14-02-2025 06:13,@107,SELL,162.258861
19-04-2025 13:05,HYPE,SELL,0.0
25-02-2025 05:23,HYPE,BUY,0.0
13-02-2025 00:42,BTC,BUY,0.0
18-02-2025 14:39,@107,BUY,0.0
11-12-2024 14:15,BTC,SELL,0.0
03-03-2025 23:48,GRIFFAIN,BUY,0.0
24-02-2025 13:57,HYPE,BUY,0.0
07-01-2025 14:09,LINK,BUY,0.292278
19-11-2024 00:56,BTC,BUY,0.0
13-02-2025 02:46,ONDO,SELL,12.419407
09-04-2025 16:55,FARTCOIN,BUY,18.9312
28-11-2024 18:55,SUI,BUY,1.119954
20-02-2025 02:38,HYPE,BUY,0.0
02-02-2025 02:16,PURR/USDC,SELL,2.122887
10-12-2024 20:55,@107,BUY,0.0
30-04-2025 02:36,BTC,BUY,0.0
21-02-2025 05:06,BERA,SELL,3.230816
31-01-2024 03:55,BTC,BUY,4.58454
25-02-2025 03:37,HYPE,BUY,0.0
12-04-2025 03:17,FARTCOIN,BUY,0.0
21-02-2025 23:11,@147,SELL,-84.181184
10-12-2024 11:07,@107,SELL,-1.046585
09-04-2025 05:43,ETH,SELL,0.0
12-12-2024 13:22,FTT,BUY,0.76636
23-12-2024 09:27,@107,SELL,-18.194007
06-03-2025 18:54,HYPE,BUY,0.0
23-01-2025 19:23,HYPE,BUY,90.4225
20-04-2025 16:34,PAXG,SELL,0.0
04-01-2025 21:15,ETH,SELL,0.0
16-04-2025 22:06,BTC,BUY,2.691768
25-02-2025 03:45,HYPE,BUY,0.0
29-03-2025 20:51,BTC,BUY,0.0
10-12-2024 05:30,PURR,SELL,4.5305
13-01-2025 20:04,ZEREBRO,SELL,39.60585
12-04-2025 21:31,MELANIA,SELL,0.0
14-03-2025 18:33,HYPE,SELL,27.417968
25-06-2024 20:50,ETHFI,SELL,0.0
20-12-2024 21:19,@107,BUY,0.0
03-03-2025 07:26,SOL,BUY,1218.473256
21-12-2024 03:28,HYPE,SELL,28.738822
06-02-2025 04:55,VVV,SELL,-3.253496
22-04-2025 21:35,SOL,SELL,0.0
18-02-2025 20:27,@107,BUY,0.0
10-04-2025 00:38,SOL,BUY,2.12487
16-04-2025 00:15,BTC,SELL,-109.434288
26-03-2025 10:10,HYPE,SELL,-3.754326
23-11-2024 10:55,kPEPE,BUY,0.0
13-03-2025 13:51,BTC,BUY,0.088305
19-12-2024 06:02,HYPE,SELL,13.672
27-01-2025 07:06,GRIFFAIN,SELL,4.18015
11-01-2025 01:54,SUI,SELL,0.0
23-03-2025 17:51,SOL,SELL,2.025
10-02-2025 19:15,BTC,SELL,0.095175
25-02-2025 15:35,HYPE,BUY,0.0
23-04-2025 04:10,kBONK,BUY,-20.40857
10-03-2025 14:11,USUAL,SELL,-118.4694
12-01-2025 21:04,PNUT,SELL,1.659242
20-04-2025 04:54,HYPE,SELL,0.0
19-01-2025 18:32,ONDO,SELL,4.786792
11-03-2025 04:45,HYPE,BUY,0.0
17-04-2025 03:31,@107,SELL,20.633432
26-06-2024 07:31,@4,BUY,0.0
14-02-2025 22:33,@107,SELL,65.845422
04-03-2025 07:04,HYPE,BUY,0.0
26-02-2024 22:13,RNDR,BUY,91.25896
04-02-2025 18:58,HYPE,SELL,0.0
20-12-2024 05:16,ENA,BUY,34.071576
22-12-2024 20:36,ETH,BUY,6524.861896
11-12-2024 10:21,SUSHI,BUY,1.989956
19-03-2025 19:23,MELANIA,SELL,0.0
23-04-2025 22:10,MELANIA,BUY,4.300747
22-01-2025 15:19,XRP,SELL,0.0
20-04-2025 04:09,HYPE,SELL,0.0
16-02-2025 03:12,HYPE,BUY,-5.262436
28-02-2025 19:37,SOL,SELL,67.89
14-02-2025 00:31,@107,SELL,1441.496672
21-04-2025 07:08,BNB,SELL,-80.586396
23-04-2025 04:37,kBONK,BUY,-18.561984
06-02-2025 18:41,VINE,BUY,0.0
25-02-2025 08:28,HYPE,SELL,-50.323
28-02-2025 17:12,@107,SELL,23.443494
01-12-2024 06:11,TNSR,BUY,7.521228
26-03-2025 08:52,HYPE,SELL,-1.624928
09-04-2025 18:30,SOL,SELL,29.316
18-04-2025 04:09,HYPE,SELL,0.0
07-03-2025 20:46,HYPE,SELL,190.503568
24-01-2025 06:19,@107,BUY,0.0
06-02-2024 01:45,BTC,SELL,0.0
26-03-2025 20:12,HYPE,BUY,-23.04
23-05-2024 17:35,kBONK,BUY,0.011558
31-01-2025 13:47,VIRTUAL,BUY,0.0
14-03-2025 08:09,HYPE,SELL,7.316962
13-01-2025 03:58,USUAL,SELL,0.0
29-04-2025 02:16,SOL,BUY,0.0
22-04-2025 21:32,kBONK,SELL,0.0
25-02-2025 03:32,HYPE,BUY,0.0
19-04-2025 22:11,BTC,BUY,0.0
04-02-2025 02:51,HYPE,SELL,0.0
28-04-2025 08:12,BTC,SELL,-889.564458
25-02-2025 04:23,VIRTUAL,BUY,12.0813
17-02-2025 02:45,HYPE,SELL,8.46814
21-12-2024 22:07,@107,BUY,0.0
08-04-2025 22:25,BTC,BUY,0.0
23-12-2024 20:48,@107,SELL,-9.087075
19-02-2025 22:22,JELLY,BUY,-27.55782
13-12-2024 07:36,ARB,BUY,0.306816
19-12-2024 06:02,HYPE,SELL,15.8937
10-03-2025 00:06,PURR/USDC,BUY,0.0
10-02-2025 20:04,ONDO,BUY,0.0
10-01-2025 01:21,HYPE,SELL,0.0
05-02-2025 05:31,ETH,SELL,0.0
30-03-2025 18:54,TIA,BUY,0.0
08-04-2025 20:02,BTC,SELL,1.114
19-04-2025 02:49,@107,SELL,0.599708
19-11-2024 23:30,SOL,SELL,2.949
19-03-2025 21:00,HYPE,SELL,0.0
21-02-2025 21:02,HYPE,BUY,0.686749
25-02-2025 22:21,HYPE,SELL,3.84483
14-04-2025 03:32,BTC,SELL,-91.78672
26-03-2025 10:13,HYPE,BUY,0.0
22-01-2025 15:32,ANIME,BUY,0.0
06-08-2024 06:47,@35,SELL,15.341089
07-03-2025 01:18,SOL,BUY,0.0
29-10-2024 21:35,WLD,SELL,0.0
19-12-2024 11:09,@107,SELL,0.079905
23-04-2025 16:19,kBONK,SELL,0.0
25-02-2025 15:42,HYPE,BUY,0.0
28-02-2025 20:22,HYPE,SELL,0.0
14-02-2024 18:13,MINA,BUY,39.3728
07-03-2025 01:44,SOL,SELL,0.853898
13-02-2025 07:43,MELANIA,SELL,0.0
03-03-2024 12:57,MEME,BUY,0.0
22-04-2025 20:57,SOL,SELL,0.0
21-12-2024 00:12,HYPE,SELL,22.379522
12-01-2025 17:29,PURR,SELL,0.0
18-04-2025 04:09,HYPE,SELL,0.0
28-04-2025 07:09,MAVIA,SELL,21.686171
24-11-2024 04:10,BTC,BUY,0.0
04-02-2025 03:48,ETH,SELL,0.0
10-12-2024 15:37,@107,SELL,9.968365
28-02-2025 07:24,HYPE,BUY,0.0
18-02-2025 00:20,JELLY,SELL,-16.05552
21-02-2025 23:37,TAO,SELL,0.3098
31-10-2024 23:39,BTC,BUY,27.715149
24-11-2024 12:55,ATOM,SELL,0.0
18-04-2025 04:52,HYPE,SELL,0.0
15-02-2025 03:44,PYTH,SELL,0.005263
22-01-2025 17:40,WLD,SELL,0.0
25-02-2025 22:14,HYPE,SELL,0.0
24-02-2025 18:57,HYPE,SELL,13.547862
24-02-2025 20:22,HYPE,BUY,0.0
10-02-2025 02:54,ME,BUY,10.998392
04-02-2025 11:15,SOL,BUY,4209.451709
02-02-2025 06:56,PENGU,BUY,107.946762
27-04-2025 06:52,@107,BUY,0.0
29-04-2025 22:06,SOL,SELL,36.568
14-03-2025 16:58,BTC,SELL,1341.333
22-04-2025 21:27,FARTCOIN,SELL,0.0
31-03-2025 03:38,BTC,BUY,0.0
08-04-2025 07:49,HYPE,SELL,66.705
23-04-2025 10:20,HYPE,SELL,0.0
20-02-2025 13:30,BTC,BUY,11.05578
24-02-2025 13:36,HYPE,BUY,0.0
12-03-2025 01:12,HYPE,SELL,137.388262
14-12-2024 11:15,XRP,SELL,0.0
17-03-2025 18:25,HYPE,BUY,0.0
22-04-2025 21:23,FARTCOIN,SELL,0.0
29-01-2025 03:46,@51,BUY,0.0
25-02-2025 03:40,HYPE,BUY,0.0
23-04-2024 11:02,BIGTIME,BUY,63.75567
08-01-2024 00:26,NTRN,SELL,-3.024248
23-01-2025 12:24,RUNE,BUY,0.0
20-12-2024 21:53,@107,SELL,395.660402
16-04-2025 10:40,MELANIA,SELL,0.0
01-05-2025 05:55,SOL,SELL,451.201828
07-12-2024 07:53,FTT,BUY,-0.100464
20-12-2024 20:26,@107,SELL,7.485198
10-01-2025 05:21,PENGU,SELL,-6.96384
19-02-2025 19:42,HYPE,BUY,101.370255
29-03-2025 16:22,HYPE,BUY,0.0
16-11-2024 02:27,kFLOKI,SELL,140.72212
23-04-2025 00:13,KAITO,SELL,0.0
17-12-2024 00:42,@107,BUY,0.0
17-03-2025 05:18,MELANIA,SELL,0.0
12-03-2025 16:03,@107,BUY,0.0
07-04-2025 23:33,FARTCOIN,SELL,0.0
05-10-2024 04:38,BTC,BUY,0.0
10-03-2025 04:39,HYPE,BUY,0.0
19-12-2024 11:12,@107,SELL,25.976293
17-12-2024 09:55,HYPE,BUY,0.0
09-04-2025 06:52,BTC,SELL,1.874642
07-03-2025 20:39,HYPE,SELL,26.13507
19-01-2025 14:06,SOL,BUY,-10.96238
14-03-2025 09:55,HYPE,SELL,16.364855
03-02-2025 04:58,SUI,BUY,0.0
09-12-2024 09:22,SOL,BUY,0.0
07-03-2025 06:04,HYPE,BUY,0.0
29-03-2025 00:49,HYPE,BUY,0.0
31-12-2024 11:15,FTT,SELL,0.0
19-04-2025 18:30,BTC,SELL,2763.52815
15-04-2025 09:08,BTC,SELL,2941.831368
30-01-2025 13:54,HYPE,BUY,3.795201
17-12-2024 22:19,VIRTUAL,BUY,36.12765
24-04-2025 01:11,BTC,BUY,0.0
19-12-2024 18:57,HYPE,SELL,0.800696
17-12-2024 11:32,@107,BUY,0.0
18-01-2025 18:32,SPX,SELL,0.0
19-02-2025 06:37,SUI,BUY,0.0
15-04-2024 04:22,ONDO,SELL,0.48756
01-12-2024 06:14,APE,BUY,84.951811
04-03-2025 12:00,HYPE,SELL,18.073055
12-08-2024 03:12,@4,BUY,0.0
09-04-2025 20:10,BTC,BUY,0.0
29-01-2025 09:57,@107,SELL,22.672877
17-03-2025 23:08,JELLY,BUY,43.359203
22-04-2025 13:42,POPCAT,SELL,0.0
13-03-2025 18:23,HYPE,BUY,0.0
21-02-2025 02:02,BERA,SELL,1.64497
05-02-2024 00:19,BTC,SELL,0.0
20-12-2024 21:14,@107,SELL,380.689015
02-04-2025 18:30,HYPE,SELL,1.150184
14-04-2025 20:32,BTC,BUY,0.0
25-11-2024 21:01,ETH,BUY,0.0
25-02-2025 09:09,@107,SELL,51.657387
12-03-2025 15:10,HYPE,SELL,41.4375
17-08-2024 06:45,PURR/USDC,BUY,0.0
20-04-2025 13:56,HYPE,BUY,9.166352
23-12-2024 22:23,FARTCOIN,BUY,4.5372
31-01-2025 21:33,HYPE,SELL,249.180604
24-02-2025 07:11,HYPE,BUY,0.0
26-12-2024 18:30,ETH,SELL,0.0
10-12-2024 11:35,@107,SELL,-0.04642
20-12-2024 21:50,@107,SELL,2.763175
12-03-2025 01:40,HYPE,SELL,1.291171
12-04-2025 02:47,HYPE,SELL,0.0
12-06-2024 17:20,IO,SELL,0.0
19-02-2025 04:06,HYPE,SELL,0.0
08-12-2024 18:25,@107,SELL,0.800365
24-02-2025 07:09,HYPE,BUY,0.0
26-04-2025 14:15,BTC,BUY,0.0864
02-02-2025 00:31,RUNE,SELL,0.0
18-12-2024 15:26,HYPE,SELL,14.319
23-01-2025 15:36,BTC,BUY,0.0
27-07-2024 21:50,WLD,SELL,0.0
12-12-2024 16:09,@107,SELL,15.462792
09-11-2024 22:06,TNSR,SELL,0.0
23-04-2025 03:19,FARTCOIN,BUY,-4.055466
28-02-2025 17:12,@107,SELL,31.135863
21-01-2025 08:07,BTC,SELL,-6.33954
13-02-2025 11:56,TRUMP,SELL,0.314839
06-04-2025 14:33,HYPE,BUY,0.0
04-02-2025 18:02,SOL,SELL,0.0
31-03-2025 17:18,kPEPE,BUY,0.0
19-03-2025 13:14,MELANIA,SELL,0.0
25-02-2025 11:31,@107,SELL,4.223878
03-02-2025 23:06,BTC,BUY,0.0
24-02-2025 10:37,@107,BUY,0.0
15-12-2024 22:49,HYPE,BUY,0.0
24-02-2025 19:02,HYPE,SELL,43.32
24-01-2025 03:02,@107,BUY,0.0
28-02-2025 08:19,AI16Z,BUY,465.79698
12-03-2025 01:02,HYPE,SELL,1.842513
18-03-2025 02:07,MELANIA,BUY,34.932411
09-03-2025 08:12,SOL,BUY,52.63314
10-12-2024 07:35,kPEPE,BUY,7.69095
23-04-2025 14:57,WLD,BUY,-20.527622
12-11-2024 18:43,ETH,BUY,0.0
19-02-2025 22:27,@107,SELL,16.604533
10-12-2024 14:47,@107,BUY,0.0
11-01-2025 07:38,@107,BUY,0.0
23-07-2024 16:09,ZRO,BUY,12.865504
19-12-2024 17:40,@107,BUY,0.0
16-02-2024 16:18,WLD,SELL,46.6745
22-04-2025 20:34,BTC,SELL,0.0
20-03-2025 02:08,HYPE,SELL,27.836208
19-02-2025 04:06,HYPE,SELL,0.0
11-06-2024 01:38,@4,BUY,0.0
26-03-2025 10:13,HYPE,BUY,0.0
20-01-2025 14:17,PURR,BUY,1.068
18-12-2024 05:14,HYPE,SELL,7.71592
05-12-2024 09:00,RENDER,SELL,0.0
20-04-2025 13:55,HYPE,BUY,2.232384
20-04-2025 14:41,HYPE,BUY,5.19168
09-04-2025 23:20,FARTCOIN,BUY,-477.716652
13-08-2024 01:25,ETHFI,BUY,3.728991
15-12-2024 10:26,@107,BUY,0.0
23-12-2024 04:32,@107,BUY,0.0
01-05-2025 01:34,ETH,BUY,-22.373576
23-01-2024 22:57,BTC,BUY,-1.61036
21-04-2025 06:21,BTC,SELL,0.0
14-02-2025 22:17,BTC,BUY,0.0
21-04-2025 04:30,FARTCOIN,SELL,0.0
09-04-2025 17:30,ETH,SELL,24.03184
12-12-2024 16:09,@107,SELL,11.507194
16-04-2025 10:12,@107,SELL,-0.103489
07-11-2024 22:01,ADA,SELL,22.933147
03-02-2025 23:30,HYPE,BUY,18.7704
02-04-2025 18:22,HYPE,SELL,322.341658
27-02-2025 07:03,ONDO,BUY,0.0
25-04-2025 15:00,SUI,SELL,0.0
24-02-2025 23:23,IP,BUY,0.0
23-05-2024 19:00,ETH,SELL,-0.66
22-04-2025 20:28,FARTCOIN,BUY,1.318624
11-04-2025 16:41,SOL,SELL,15379.18528
07-03-2025 01:19,HYPE,SELL,0.027306
10-01-2025 04:34,BTC,BUY,0.0
27-02-2025 11:03,HYPE,SELL,0.0
24-02-2025 20:22,HYPE,BUY,0.0
19-03-2025 16:04,MELANIA,SELL,0.0
03-02-2025 07:25,ZEREBRO,SELL,22.896315
19-01-2025 01:31,TRUMP,SELL,50.71237
19-02-2025 15:45,@107,SELL,29.233026
28-03-2025 11:26,ETH,BUY,0.0
22-12-2024 08:52,SUI,SELL,0.0
20-01-2025 06:20,MELANIA,SELL,25.589299
17-12-2024 12:06,ENA,BUY,6.34158
19-12-2024 11:13,@107,SELL,31.059307
31-12-2024 13:06,@107,BUY,0.0
13-04-2025 02:38,SOL,BUY,0.098
04-02-2025 09:35,ME,SELL,0.0
24-11-2024 03:26,BTC,SELL,31.90412
09-12-2024 09:17,@107,BUY,0.0
22-04-2025 23:03,BTC,SELL,18022.9584
12-04-2025 23:30,HYPE,SELL,0.0
25-02-2025 03:45,HYPE,BUY,0.0
25-02-2025 05:23,HYPE,BUY,0.0
14-03-2025 09:53,HYPE,SELL,6.844189
27-02-2025 07:44,HYPE,SELL,0.0
22-12-2024 06:28,FARTCOIN,SELL,0.0
11-02-2025 07:41,DOGE,SELL,0.0
10-01-2025 19:24,BTC,SELL,169.857612
08-01-2025 03:45,FTT,BUY,16.624478
14-02-2025 22:17,BTC,BUY,0.0
21-12-2024 11:46,@107,SELL,277.037103
06-03-2025 23:01,SOL,BUY,0.0
20-12-2024 21:09,@107,BUY,0.0
16-02-2025 17:08,HYPE,SELL,0.0
27-01-2025 13:02,TRUMP,BUY,0.0
18-02-2025 23:28,HYPE,BUY,107.366
20-12-2024 20:45,@107,SELL,365.280439
26-02-2025 01:44,HYPE,SELL,440.131322
19-01-2025 01:05,PURR/USDC,SELL,6.801538
29-03-2025 07:10,VINE,SELL,1.048722
25-02-2025 07:44,HYPE,BUY,0.0
25-02-2025 10:05,XRP,BUY,0.0
18-02-2025 14:50,@107,BUY,0.0
11-03-2025 06:03,HYPE,BUY,0.0
28-02-2025 12:42,HYPE,BUY,0.0
18-09-2024 04:18,@4,SELL,-5.012181
05-02-2025 10:12,HYPE,SELL,0.0
24-02-2025 07:19,HYPE,BUY,0.0
30-04-2025 02:17,SOL,BUY,0.0
